Series Description,Manufacturing (SIC); s.a. IP,Crude processing (capacity); s.a. IP,Primary & semifinished processing (capacity); s.a. IP,Finished processing (capacity); s.a. IP,Mining  (NAICS = 21); s.a. IP,"Electric power generation, transmission, and distribution  (NAICS = 2211); s.a. IP","Electric and gas utilities  (NAICS = 2211,2); s.a. IP",Natural gas distribution  (NAICS = 2212); s.a. IP,"Food, beverage, and tobacco  (NAICS = 311,2); s.a. IP","Textiles and products  (NAICS = 313,4); s.a. IP","Apparel and leather goods  (NAICS = 315,6); s.a. IP",Wood product  (NAICS = 321); s.a. IP,Paper  (NAICS = 322); s.a. IP,Printing and related support activities  (NAICS = 323); s.a. IP,Petroleum and coal products  (NAICS = 324); s.a. IP,Chemical  (NAICS = 325); s.a. IP,Plastics and rubber products  (NAICS = 326); s.a. IP,Nonmetallic mineral product  (NAICS = 327); s.a. IP,Primary metal  (NAICS = 331); s.a. IP,Fabricated metal product  (NAICS = 332); s.a. IP,Machinery  (NAICS = 333); s.a. IP,Computer and electronic product  (NAICS = 334); s.a. IP,"Electrical equipment, appliance, and component  (NAICS = 335); s.a. IP",Motor vehicles and parts  (NAICS = 3361-3); s.a. IP,Aerospace and miscellaneous transportation eq.  (NAICS = 3364-9); s.a. IP,Furniture and related product  (NAICS = 337); s.a. IP,Miscellaneous  (NAICS = 339); s.a. IP,Manufacturing (NAICS); s.a. IP,Durable manufacturing (NAICS); s.a. IP,Nondurable manufacturing (NAICS); s.a. IP,Other manufacturing; s.a. IP
1993-01,65.1778,87.2452,62.538,66.8161,83.9638,72.5922,74.6012,88.2687,84.954,210.2327,605.2929,95.1091,118.4913,137.1918,72.735,87.0332,79.9579,91.2475,98.9383,82.8293,78.1108,5.3772,99.7013,55.2787,76.474,104.5591,73.4285,61.9438,43.8942,95.8473,193.8526
1993-02,65.3532,87.0545,63.2208,66.7281,83.3712,74.3218,76.6582,92.5884,85.0859,207.9086,608.1848,95.8794,119.6417,136.8878,73.9357,86.7525,80.3987,93.845,99.6205,83.0437,79.1334,5.4043,100.4083,54.7458,75.5952,105.8469,73.6832,62.0967,44.0514,95.9542,195.1848
1993-03,65.2365,86.0928,63.3382,66.6375,82.8259,74.5338,77.4498,97.3988,84.1496,202.9702,598.8105,94.461,119.4417,135.947,73.1472,86.6592,80.034,92.8684,99.2406,82.8939,79.363,5.4604,102.3621,55.3906,74.3823,104.7018,74.3859,61.9756,44.1585,95.255,195.4424
1993-04,65.5533,86.4417,63.5119,66.825,82.8944,74.1845,76.5773,92.9112,83.9932,208.7384,601.1547,93.7241,121.6924,137.6914,73.0971,87.0841,80.9328,93.6933,99.1624,83.1681,80.1173,5.5051,102.6481,55.7328,73.6998,105.2343,75.1661,62.3009,44.3526,95.8543,194.9703
1993-05,65.4671,85.8609,63.2033,66.7051,82.9389,73.1932,74.5118,83.4117,83.8167,211.4687,604.9507,93.5537,118.368,136.2106,73.3482,86.9202,81.6341,93.6383,98.7772,83.1833,81.3003,5.4916,102.789,55.878,72.9318,104.7937,74.6879,62.2327,44.3534,95.619,193.9179
1993-06,65.3865,86.2164,63.6573,66.4071,83.7727,74.14,76.4242,92.0123,83.9225,209.8495,604.5929,92.8608,120.3865,135.4743,73.5201,86.395,81.6719,94.6027,102.3601,83.0606,80.1345,5.5012,102.0244,55.4147,71.8284,104.2744,74.5303,62.1256,44.2351,95.5648,195.4386
1993-07,65.5281,85.0304,63.9567,66.6688,82.5925,75.4172,77.5371,91.986,84.5663,212.8756,607.4799,93.9096,118.3845,134.4374,73.1215,86.7213,82.7059,94.4355,99.2805,83.9768,82.2375,5.5217,103.068,53.9407,72.4756,104.3032,74.9249,62.2911,44.3273,95.8868,194.077
1993-08,65.3819,85.0631,64.1378,66.2395,82.6935,75.9748,78.0398,92.1071,84.75,210.9495,603.1853,94.6404,119.3263,134.8949,72.7224,86.803,83.171,94.4437,101.8299,84.2985,81.2093,5.5434,103.0223,52.8524,70.8201,103.1954,74.6642,62.1896,44.147,96.0149,191.4931
1993-09,65.8208,85.6358,64.2907,66.7671,83.5111,74.6954,77.1816,94.2287,83.9993,210.8612,603.5632,94.5814,118.9413,136.3999,73.7971,87.1898,82.89,95.2198,102.0854,84.7568,82.2563,5.6156,104.5581,55.03,71.2303,105.3088,74.7574,62.6277,44.7353,95.9617,191.5834
1993-10,66.3844,86.8361,64.6715,67.3216,84.7134,73.7853,76.9436,98.7819,83.8209,213.5268,598.8447,96.8298,120.3854,135.3236,75.311,87.3432,83.4111,95.1407,100.7558,84.7187,84.4899,5.6702,105.994,58.3885,70.5034,107.4809,74.8451,63.1862,45.3888,96.1476,191.9499
1993-11,66.7105,87.1874,65.1599,67.4308,84.7829,74.6081,77.4616,97.1205,84.0669,212.5093,599.3228,96.6414,121.6425,134.883,75.8645,86.833,84.0547,96.3086,102.7528,85.5345,84.7433,5.7396,105.935,59.5164,70.1197,107.8445,74.7091,63.4892,45.7552,96.2173,193.3023
1993-12,67.0891,87.0909,65.7075,67.6502,85.0571,75.1745,77.7885,95.7209,84.5716,212.9584,596.6993,97.6561,122.2376,135.0253,74.5568,86.7014,84.8555,97.7093,105.7819,86.1456,86.0898,5.8012,106.6509,60.25,69.3468,108.1778,74.8379,63.8832,46.1952,96.4038,192.4736
1994-01,67.1625,86.2284,66.1877,67.7626,84.1947,76.8009,80.0825,102.8583,84.3191,216.2659,596.1211,99.603,122.1067,134.5169,73.6925,86.0464,85.6532,95.9109,103.0599,86.8,86.2842,5.8423,108.6046,61.7918,68.2113,107.2147,74.8776,63.9601,46.3755,96.1918,192.2771
1994-02,67.2742,87.0789,66.282,67.5822,84.6701,75.8666,79.2909,103.1413,84.8408,212.4496,584.7796,96.9932,121.6857,136.0597,73.5236,87.6632,85.3025,95.7823,105.694,86.6013,85.557,5.8628,109.6554,63.1169,66.5327,104.5589,73.2791,64.0819,46.3456,96.6872,191.7094
1994-03,68.1499,88.5108,66.7166,68.4499,85.8368,75.3064,77.9975,96.455,86.1253,215.7373,601.4829,97.0121,123.2711,138.2491,73.7867,88.634,87.2236,98.2942,105.6361,88.1525,87.1094,6.0451,109.5139,62.4038,66.4714,106.2934,74.6675,64.9342,46.9022,98.131,193.1706
1994-04,68.7549,87.6496,67.3422,68.8601,85.2527,75.449,77.2522,89.1111,86.1951,220.7133,607.731,97.9933,122.195,137.1981,76.1296,88.3901,88.1651,98.639,109.0758,89.7691,87.5527,6.2092,110.3705,63.4871,66.2566,106.946,75.3194,65.5367,47.5948,98.3627,193.4086
1994-05,69.1628,87.8567,67.7563,69.1027,85.5053,74.6983,76.918,91.9258,86.3172,219.2198,609.1713,99.9221,123.7861,137.4456,76.9448,89.8072,88.338,100.7135,110.1314,90.4466,88.4549,6.3316,109.9403,63.0514,65.4185,108.1416,75.01,65.9732,47.9091,99.0247,191.8629
1994-06,69.3615,88.0152,68.3816,69.3947,85.3925,77.8681,80.2136,96.1124,86.3287,221.3587,607.5363,100.5992,124.5762,138.371,76.0439,90.4016,89.1243,99.5465,106.8351,90.8455,89.325,6.4059,110.3989,63.8259,64.8032,108.8056,74.7295,66.2023,48.0648,99.3964,190.1757
1994-07,69.6176,87.8562,68.5829,69.399,85.4743,76.3381,78.7807,95.4708,86.3733,222.4706,608.917,101.3142,123.3604,137.2525,75.3673,89.3416,89.5433,100.6789,108.819,91.6547,92.1252,6.5201,110.4785,63.9106,63.8798,109.2883,75.6934,66.4961,48.6044,98.9774,188.1026
1994-08,70.2262,88.5243,68.7542,70.209,85.3444,75.5416,78.224,96.7427,87.8815,223.2245,614.1339,100.3981,127.3612,135.547,76.5844,90.8955,89.2294,101.4137,105.9351,92.5266,89.4737,6.6809,112.0458,65.8548,63.3904,109.5155,74.9262,67.0497,48.8314,100.2652,191.2981
1994-09,70.5241,88.5227,69.2396,70.1396,84.9346,75.8019,78.1475,94.2164,87.9791,224.5241,619.1078,102.1596,127.1254,137.0914,76.0579,88.8994,89.8044,100.9057,109.8146,93.0035,89.7687,6.8785,112.4675,65.6685,63.4262,110.9283,74.9404,67.3207,49.3471,99.8403,192.859
1994-10,71.1783,87.6097,69.7583,71.049,84.3637,76.4008,78.4079,92.0588,89.1971,227.937,623.7707,103.1301,127.4795,138.7318,76.2347,88.5329,91.1452,100.7908,111.5364,93.7819,90.9047,7.0815,112.104,66.236,63.695,111.9224,75.242,67.9952,49.9626,100.5256,191.8403
1994-11,71.7536,88.439,70.1568,71.5725,85.2239,76.5215,77.8692,86.8846,89.3759,227.0701,620.4422,101.877,128.97,138.7304,77.7449,89.7914,91.7081,101.9927,110.84,95.1882,92.312,7.2554,110.9901,66.2754,64.1428,111.8223,75.6688,68.5539,50.4313,101.1995,192.8719
1994-12,72.5271,89.0462,70.9549,72.2459,86.6356,76.3012,77.9424,89.0291,89.4132,228.7308,627.0395,107.4057,128.4522,138.8361,77.8317,91.0367,92.3934,102.4178,113.9179,96.5325,93.6352,7.4084,113.1859,66.8749,64.2548,112.3554,76.175,69.3168,51.213,101.7607,193.607
1995-01,72.6527,89.3487,71.1771,72.2007,85.8613,76.6244,78.5434,91.5496,89.0935,229.6988,622.5479,105.7806,129.7213,138.2395,77.8083,91.1123,92.3906,102.161,113.7783,96.4368,94.3929,7.4671,112.6677,67.6783,63.5393,113.2918,76.9349,69.4444,51.3925,101.7289,193.5191
1995-02,72.4609,89.1964,71.0647,72.1105,85.7466,77.0342,79.2427,94.208,88.8421,228.2852,615.8121,102.9486,129.2134,138.0736,77.6955,91.0413,92.158,101.4309,111.7876,96.2897,93.2256,7.5213,112.0741,68.0455,63.4036,112.4294,76.4169,69.244,51.2372,101.4489,193.9697
1995-03,72.6653,88.6449,71.1946,72.3549,84.6149,77.227,79.1749,92.4348,89.0677,226.4241,617.5985,100.8597,129.1753,138.0102,78.0233,90.4879,91.3001,103.0229,110.8496,96.4638,93.8018,7.7293,112.5456,67.9829,63.289,112.365,76.6927,69.4426,51.5842,101.2367,194.3328
1995-04,72.4563,88.8297,71.0915,72.1833,84.811,77.9028,79.9034,93.5235,88.9428,224.0217,611.1998,102.2988,128.3053,137.8235,76.8426,90.3661,91.6592,101.8409,109.7904,95.6831,93.9888,7.8642,111.5684,66.9019,62.9854,110.0808,76.1572,69.2846,51.4922,100.9391,191.4288
1995-05,72.7062,89.2226,71.445,72.487,85.1907,78.6011,81.0913,97.8584,89.4655,219.4002,614.3475,99.936,129.0109,138.7012,76.4672,90.1466,90.7057,102.0258,108.9963,96.3504,94.4726,8.0955,113.7904,65.5643,62.9619,109.4782,77.0144,69.5089,51.7865,100.9476,192.9143
1995-06,73.0435,88.8668,71.4982,73.1088,85.1658,78.5099,80.5445,94.4557,90.4122,216.6007,608.1674,100.4973,126.9473,139.5328,76.865,90.062,90.2807,102.4991,107.9461,96.9081,94.5316,8.2713,112.9988,66.0017,64.1586,110.3743,77.761,69.8331,52.2196,100.9461,193.7117
1995-07,72.5307,89.3275,71.161,72.6244,85.735,79.1893,81.5473,97.5022,90.3251,215.3661,597.4018,102.1434,126.8764,139.1138,77.4273,89.9357,89.2441,102.1004,106.1865,95.8746,93.5534,8.3311,111.9559,63.4312,63.2247,108.1049,77.2172,69.3542,51.6995,100.6411,191.7146
1995-08,73.3688,87.9695,72.5313,73.583,84.7989,83.1568,84.8013,96.3529,89.917,216.9018,600.8081,102.7743,125.3927,140.9175,76.9605,89.8171,90.6884,102.8805,107.3033,97.2931,96.1596,8.5854,114.3783,66.0843,62.4603,110.6457,78.5516,70.1963,52.8316,100.6378,191.6658
1995-09,74.0552,87.8439,72.7527,74.1104,85.5738,79.1238,81.3018,96.2192,89.5523,217.3402,607.5328,105.2178,124.5945,140.7224,78.224,90.8525,91.5111,103.2049,110.518,97.9991,97.2588,8.8757,114.0935,67.0562,61.4464,110.4504,78.981,70.8715,53.5867,101.0032,192.443
1995-10,73.9595,87.5977,72.7504,73.8679,84.6592,79.8695,81.3992,92.1475,89.3293,212.3811,596.0204,105.1958,126.7918,139.4036,76.1447,91.2799,91.7053,103.731,108.2002,97.6001,98.4982,9.0833,114.7978,65.3069,58.6319,110.7631,79.4628,70.8105,53.5516,100.8841,190.5138
1995-11,74.0091,87.3318,73.2319,73.7291,85.4145,79.6512,82.4392,101.4747,89.3134,212.254,589.1734,103.4871,122.5767,140.7945,76.6352,91.154,91.8283,103.992,111.3328,98.0374,98.7218,9.2049,115.662,64.8874,57.7634,110.2461,79.9582,70.8769,53.7865,100.5276,189.614
1995-12,74.274,86.5722,73.6517,74.0588,85.2912,80.1809,83.0918,102.9741,89.1553,211.9432,586.0057,107.1974,123.4113,141.0483,77.1048,90.7882,91.4177,103.4613,109.1126,97.7242,99.9613,9.4158,115.6936,66.0885,57.7442,110.4105,79.7319,71.1869,54.2592,100.39,187.2505
1996-01,73.7751,86.0634,73.7089,73.0164,83.9624,81.2368,83.8755,101.9298,87.8351,204.8407,568.4077,102.23,121.9511,139.8593,77.255,90.9567,91.5177,104.8539,108.542,98.2373,98.333,9.6436,114.8894,63.468,57.1565,108.3307,78.7233,70.7137,53.9787,99.524,185.732
1996-02,74.8473,86.4404,74.712,74.3566,85.2609,82.1719,84.9759,104.184,88.9084,209.0918,587.8951,102.8495,120.4834,140.2954,78.3937,90.032,91.5987,105.1345,109.729,99.243,99.0461,10.0129,117.1238,66.1011,60.1298,107.1954,80.6365,71.7652,55.2671,99.8343,187.1595
1996-03,74.6832,87.2171,74.6181,74.0338,86.3054,81.9334,84.7572,104.1157,89.3405,214.2434,587.5509,105.4994,121.3147,140.4154,78.1291,90.5686,92.4193,106.4967,111.4905,99.2787,98.0346,10.1576,116.614,58.7858,61.3658,108.4717,81.2374,71.5897,54.7863,100.411,187.71
1996-04,75.6276,87.8383,75.1441,75.182,86.7999,81.1829,84.198,104.937,88.9931,210.3932,589.0459,106.388,123.1486,138.692,78.3637,90.4874,91.9848,108.0673,110.3165,98.8111,97.7511,10.2916,115.8489,68.0314,63.2263,109.1957,81.2293,72.5121,56.1132,100.2191,189.1884
1996-05,76.1968,87.759,75.9201,75.5741,86.5328,82.359,85.0916,103.7665,88.4775,213.4924,590.0613,106.8833,123.0704,140.2106,77.9848,91.5553,93.4092,108.9409,111.2392,99.6567,98.3353,10.4995,115.9904,67.968,64.4089,110.9072,81.8455,73.0722,56.6756,100.682,189.8629
1996-06,76.9129,88.7899,76.307,76.3062,87.8872,81.5829,83.965,100.0647,89.0357,218.3517,593.1474,108.0624,123.2369,139.7457,78.5586,91.9867,94.0863,110.4796,113.3854,100.3667,99.4764,10.7328,117.1376,69.1368,64.6347,111.353,81.9559,73.8066,57.4363,101.2363,189.1924
1996-07,77.2441,88.9157,75.9221,76.782,87.4713,78.8678,81.0758,95.9313,88.5189,212.3162,585.9504,106.4419,124.0866,140.4044,78.1262,93.2606,94.4102,112.4702,111.5801,100.004,97.8183,11.0183,117.0339,70.5269,65.8122,112.2339,81.5519,74.1398,57.8287,101.3746,189.2214
1996-08,77.5818,88.9538,76.8037,76.5754,87.4556,79.8645,82.1146,97.2669,87.8349,214.5377,598.8643,109.0242,123.0829,141.2785,79.5701,93.0055,95.5994,110.6418,113.4588,101.1178,99.661,11.3046,118.0843,68.0354,65.7122,112.2725,82.1681,74.4438,58.218,101.4282,191.0708
1996-09,78.2152,88.9271,77.1666,77.4327,87.7247,79.168,81.765,99.5238,89.5398,215.5373,597.6365,108.5117,123.0552,140.507,79.7826,93.4032,96.3651,111.5437,114.4812,101.6527,99.9335,11.5526,117.8834,68.5518,66.3052,114.2867,82.8193,75.0938,58.7829,102.1778,190.4833
1996-10,78.1186,88.9246,77.3839,77.0687,87.3087,79.9518,82.6026,100.7514,88.3147,215.8386,599.489,107.8742,122.7567,140.0595,80.8746,94.7545,96.3377,111.5355,113.9977,101.546,98.8627,11.878,116.9426,64.8299,66.8553,114.2522,82.391,74.9676,58.5849,102.2335,191.9426
1996-11,78.8126,88.875,78.1686,77.8332,86.9747,81.0685,84.0758,104.8432,89.495,218.3021,601.0908,108.7609,124.0684,141.854,80.6869,94.4504,96.1555,111.3196,113.4607,101.9313,99.6721,12.0545,117.6799,67.2732,67.1621,115.7508,82.8756,75.6366,59.2684,102.7683,193.4927
1996-12,79.4903,89.7738,78.4057,78.574,87.1165,80.4381,83.1135,101.4518,89.3118,220.828,600.1919,105.9476,124.676,141.1402,80.3787,95.503,97.121,110.6292,114.1404,102.4572,101.49,12.3002,117.7939,68.8257,67.8169,115.7953,83.4098,76.2699,59.9559,103.1818,196.0125
1997-01,79.5945,89.3199,78.7884,78.5357,86.8852,81.5067,83.8392,99.6575,89.297,217.8757,595.6082,105.8542,122.7612,142.4531,80.1772,95.9304,96.8641,110.4852,111.8415,102.0871,101.6184,12.4252,117.8594,69.7673,67.9671,116.4521,82.6784,76.355,60.1123,103.086,197.0183
1997-02,80.7083,90.7237,79.7784,79.322,88.5332,80.5329,82.8665,98.7091,89.6256,220.381,593.0627,107.8957,125.6609,143.0044,81.182,96.2188,98.5319,112.8657,114.7426,102.9668,102.2276,12.9217,119.2923,70.6907,68.6789,118.7644,83.0671,77.4119,61.2433,103.82,200.3519
1997-03,81.4694,90.6766,79.8981,80.4202,88.6123,79.3241,81.0418,92.4488,91.1303,224.5657,597.1072,109.0684,124.8095,143.6449,81.1674,96.8787,99.29,112.9651,113.2087,103.5381,102.7131,13.2807,120.3544,71.7389,69.299,120.1621,82.7275,78.179,61.9096,104.7079,200.4057
1997-04,81.3988,90.5536,80.3993,79.9767,88.0215,80.6577,82.9114,98.161,89.2143,222.6462,596.2457,108.6288,125.2807,142.714,81.7449,97.2323,99.1049,111.7089,114.9176,103.8793,103.6197,13.6499,120.1802,67.6608,70.7788,121.9006,82.5054,78.0751,62.0152,104.1344,202.0205
1997-05,81.9657,91.1682,80.6421,80.6245,89.0563,78.1345,81.7598,106.834,89.3976,223.9163,595.2975,109.0537,125.3282,142.9497,83.448,97.3314,99.048,112.4592,115.3963,104.134,102.9943,14.0707,120.982,68.7523,70.7672,122.5693,82.557,78.6235,62.6681,104.3663,203.1963
1997-06,82.485,90.3439,80.9591,81.3586,88.4879,78.7393,81.3617,99.279,88.9901,226.6927,592.5883,110.0147,123.9099,142.1817,83.0482,97.0986,99.5097,112.0437,116.0296,104.1222,103.6011,14.4089,121.2356,71.175,70.7858,123.4779,82.8426,79.11,63.4691,104.0708,205.0601
1997-07,83.0885,90.7901,81.5877,82.106,88.3875,80.9154,83.0849,97.7614,90.7125,226.6686,581.9479,109.9724,125.3215,142.8407,81.2372,98.2291,99.9034,112.6317,116.5353,104.8886,102.1366,14.7591,121.1316,70.6684,71.6547,124.1264,83.5056,79.6685,63.8423,104.9674,207.5448
1997-08,84.1226,90.8804,82.3124,83.3062,88.5531,80.7816,82.7088,95.6564,90.9734,226.8835,590.2932,109.953,125.8345,142.224,82.0548,98.6555,101.3164,113.1536,116.7685,105.1611,106.2191,15.1994,121.5835,72.6373,72.3961,124.5328,84.3438,80.6979,65.0404,105.4803,208.2957
1997-09,84.9257,91.3903,83.2068,84.0721,89.3601,81.9023,83.6476,95.279,91.6389,229.0143,592.2518,109.8194,126.7775,143.4698,82.1349,99.8265,100.7657,114.0062,118.7292,106.0408,105.4755,15.6189,121.6189,73.2739,73.0834,126.1191,84.7706,81.4513,65.7535,106.2208,211.1027
1997-10,85.6753,90.5495,83.9826,85.0888,88.4681,83.3621,85.1437,97.0049,93.1063,227.1721,588.6463,109.9861,125.7904,143.5378,82.3361,99.433,101.0726,113.8108,120.2305,106.3875,106.8967,15.9531,122.7447,74.5179,74.0714,127.3381,85.7297,82.1597,66.6188,106.486,213.4695
1997-11,86.494,90.3327,84.7456,85.8238,88.0038,82.6338,85.0576,101.4946,92.541,232.9838,584.7107,111.2026,126.7343,144.6283,80.1822,99.1608,102.5836,113.5738,122.8568,107.129,108.0435,16.3618,124.322,77.313,74.5142,129.0699,86.2959,83.0032,67.7983,106.4794,212.7318
1997-12,86.9715,91.0533,85.1999,86.0467,88.3127,82.611,84.6877,98.6199,92.7521,231.6214,584.9817,111.4317,127.1705,145.2006,80.8862,99.3422,102.7503,116.4843,121.6557,108.4833,108.5582,16.6829,123.9006,76.7061,75.9172,129.7699,87.3439,83.4898,68.3736,106.7055,212.5567
1998-01,87.6272,92.0824,84.8695,87.212,90.8589,80.0797,81.3169,89.2325,94.3945,232.4472,581.7312,112.7383,125.981,144.2556,80.8909,100.6497,102.6959,116.9385,121.9912,108.631,109.5095,17.054,125.5501,76.1006,77.1734,130.6496,87.6679,84.1769,68.9676,107.5065,211.4412
1998-02,87.7604,91.2752,85.1776,87.3302,89.6147,81.0621,82.2469,89.7598,94.2591,227.0027,573.3788,113.8099,126.319,145.2638,79.3065,99.9061,102.9444,118.6842,123.6061,109.0461,108.0183,17.2492,125.5234,75.5199,78.6531,132.4271,88.4238,84.2643,69.2969,107.0528,213.6602
1998-03,87.605,90.0397,85.4638,87.3107,88.4042,83.4468,84.7144,92.7847,93.0889,224.7964,569.7433,113.1654,125.9458,144.7981,80.2687,99.6882,102.9484,117.2281,121.1836,108.5111,107.1619,17.4235,125.0161,75.4219,79.6529,132.7716,88.5461,84.0693,69.2702,106.5092,215.4077
1998-04,88.0336,90.4006,85.6665,87.7729,88.9919,82.7739,83.9198,91.1065,94.7922,222.627,563.9676,114.3635,125.7611,144.2446,80.2936,100.1799,102.7115,117.1773,121.2777,107.9673,107.2868,17.6881,124.4052,75.8805,80.2088,131.5379,88.5349,84.4739,69.5772,107.0694,216.7668
1998-05,88.4801,90.6613,86.4668,88.0462,89.2445,84.8774,85.5876,89.5637,94.8573,225.1074,566.5004,113.1646,126.6866,145.2029,79.1111,99.9918,103.4356,119.2567,120.7163,108.5254,108.2072,17.8064,126.4584,76.3308,81.738,131.439,89.2486,84.9067,70.1005,107.2563,217.6628
1998-06,87.8179,89.6688,86.136,87.3711,87.3939,85.9969,86.997,93.0729,93.8194,223.3411,566.7228,111.9612,127.0975,145.0686,79.4134,100.546,103.017,117.7844,115.3901,108.8971,107.8608,18.1488,126.5244,68.2453,83.2659,130.8258,89.465,84.2224,69.2243,107.0379,218.2584
1998-07,87.4492,88.8112,86.2015,86.6317,86.3826,85.5803,87.2702,98.4063,94.1492,224.5944,559.2697,113.4697,128.1254,145.2895,80.0699,99.6445,102.7249,117.763,119.1819,107.3179,107.5039,18.6943,125.6318,58.8879,85.1733,133.095,89.4773,83.8018,68.6731,106.9247,220.3719
1998-08,89.5835,88.3856,87.8014,89.1537,86.7455,85.4094,86.7827,95.6192,93.9809,225.3672,558.5542,114.2249,127.3243,145.7104,80.6343,99.6527,103.4573,119.1389,118.1558,107.8029,106.6972,19.2076,125.6885,78.861,85.8705,133.0841,89.2215,85.948,71.7337,106.9538,221.1844
1998-09,89.4599,86.6925,88.2551,88.7232,84.3088,87.5131,88.2412,92.3897,93.0772,220.5651,555.2608,113.4444,126.3103,145.219,78.8403,98.6511,103.6055,118.6446,115.0639,107.5357,106.3249,19.7337,125.935,79.6531,85.3455,132.0254,89.6111,85.8601,72.0595,106.0147,219.4862
1998-10,90.292,87.4176,88.9199,89.3707,85.0612,87.0487,87.3481,88.4311,92.9159,222.6457,554.3676,115.2676,126.6883,145.1049,79.0057,98.5975,104.4829,119.6412,117.2675,108.1989,106.2682,20.2526,126.7131,81.9929,87.3661,131.5797,89.2302,86.6608,73.1623,106.1125,221.4292
1998-11,90.406,87.0016,89.0024,89.165,85.6059,84.566,85.1378,88.202,92.6414,220.5084,549.6762,116.2272,124.3845,145.2156,81.3126,98.4577,105.8241,120.0563,115.7816,108.3932,106.2972,20.643,126.3991,81.1748,86.5645,134.7519,88.7257,86.7538,73.3551,105.9885,222.44
1998-12,90.94,86.5068,89.7868,89.174,83.3114,84.8614,85.3451,87.7932,91.9252,220.4835,552.2467,118.8999,126.9879,145.1999,81.6988,98.5903,106.1199,122.5284,117.1543,108.7851,106.6353,21.1646,125.2366,82.1167,85.712,135.9134,88.8948,87.2904,74.0936,106.0601,222.6675
1999-01,91.1851,86.9735,90.2447,89.4706,83.4696,85.7873,87.3329,97.242,92.671,222.7852,548.3886,117.543,127.9414,145.5252,82.4529,99.4225,105.9763,120.5187,117.942,108.0878,104.205,21.8018,127.0343,81.6964,84.3657,134.4664,88.6276,87.5506,74.1477,106.7108,222.1523
1999-02,91.9739,86.9453,90.5555,90.3388,82.7299,84.963,85.9169,91.7218,93.7945,224.6873,547.9768,118.2744,128.2787,145.1661,82.961,100.5853,106.6925,121.324,115.2304,108.0442,104.9866,22.5258,126.8524,82.4017,84.3671,134.2667,89.4399,88.3515,74.8625,107.6095,222.1379
1999-03,91.9502,87.2024,91.2379,89.8511,81.9839,87.2275,88.5105,96.5819,92.2014,221.6272,541.0649,116.7538,128.7026,144.5474,81.9225,101.0307,107.1905,118.4171,119.0805,107.7536,103.9311,23.1151,125.1022,82.121,82.9937,134.2238,89.8081,88.3035,75.0682,107.0529,223.1862
1999-04,92.2609,87.25,91.5899,89.8942,81.8458,86.5895,87.899,96.1656,91.0348,224.5118,542.0398,117.6791,126.4217,144.8463,83.1091,101.3058,108.0829,116.8493,117.6147,108.2287,103.7438,23.8158,126.7798,82.7382,82.1309,135.1423,90.3157,88.6402,75.6786,106.8102,222.2443
1999-05,93.0074,88.1186,91.7934,90.8434,81.7873,85.9058,87.1492,94.973,92.8286,228.7181,541.5911,119.3113,126.1291,144.0921,83.1603,102.249,108.9706,118.1899,117.5302,108.1768,104.8286,24.2544,125.917,83.5229,81.3773,136.3669,90.1399,89.3814,76.2354,107.8495,222.9798
1999-06,92.7777,87.6921,92.3365,90.0878,82.1517,87.2701,88.4027,95.4644,91.0834,223.737,533.8511,118.7958,127.1042,144.1285,83.141,101.3449,108.6946,119.2459,118.1837,107.8225,104.4791,24.7237,124.4659,83.2635,80.5484,137.3164,89.7371,89.1748,76.4459,106.8328,221.7925
1999-07,93.173,87.4707,93.6096,89.8889,82.9757,89.5406,90.3016,94.8325,90.0422,225.2126,531.7539,118.9961,126.3771,143.4933,83.7905,99.8487,109.3443,119.4976,118.5399,108.6161,106.3517,25.6004,127.8717,83.1935,80.3092,136.4931,90.7198,89.613,77.483,106.0564,220.1928
1999-08,93.7505,87.1517,93.6648,90.8609,83.0422,88.3221,89.1793,94.3546,90.6204,223.8157,534.5009,117.26,126.9003,143.377,83.6074,100.5504,109.98,120.0304,120.2953,109.84,103.492,25.6222,127.6532,86.1826,80.102,138.7737,91.5293,90.0666,77.8926,106.5537,225.9319
1999-09,93.3411,87.3715,93.4702,90.0277,82.8613,87.3146,88.569,96.4524,90.0331,224.4344,527.1434,116.8671,127.3555,143.4555,84.2255,100.7257,109.3681,119.1713,118.501,109.5905,104.1182,25.6338,126.9675,84.0344,77.875,138.1122,91.3759,89.6284,77.3428,106.3592,226.8513
1999-10,94.7386,88.0376,94.5262,91.5402,83.7351,86.87,88.2645,97.0947,91.9546,227.4034,531.6452,118.7977,126.8223,144.3281,83.7894,102.2887,111.2614,120.1598,119.7732,110.6083,105.6754,26.223,130.7091,87.0688,76.5524,139.6728,92.3598,91.0202,78.6546,107.7909,228.084
1999-11,95.3893,88.8859,95.1838,91.7064,84.5178,86.9922,86.9753,85.8918,92.8834,224.9703,525.4325,119.6749,127.9775,145.4077,82.8385,104.1304,111.7555,121.7824,120.7717,111.2958,106.7335,26.6586,132.0442,86.3636,74.8712,138.8297,93.0507,91.6313,79.0801,108.7031,230.2195
1999-12,96.0362,89.1837,95.8555,92.58,85.1776,87.7954,88.4573,92.1408,94.0558,227.5948,525.1002,121.2938,129.0614,144.9563,84.0539,105.228,112.3987,122.3826,121.2283,111.2674,107.6064,27.2936,130.9943,85.6343,73.746,138.4279,94.1585,92.2801,79.514,109.704,230.5942
